id,urgencia,cliente,tipo_servico,origem,tempo_espera,descricao,status,peso_urgencia,peso_origem,tempo_espera_norm,score_priorizacao
7787,Média,Cliente C,Internet,Autoatendimento,78,Solicitação de upgrade,Resolvido,2,1.0,0.38578680203045684,10.657360406091371
7788,Crítica,Cliente B,Telefone,App,18,Solicitação de reembolso,Em andamento,8,2.0,0.08121827411167512,35.243654822335024
7789,Baixa,Cliente F,Telefone,WhatsApp,115,Mudança de endereço,Resolvido,1,2.5,0.5736040609137056,9.470812182741117
7790,Média,Cliente K,Telefone,Telefone,59,Reclamação atendimento,Aberto,2,2.0,0.2893401015228426,13.868020304568528
7791,Média,Cliente A,TV,Autoatendimento,178,Reclamação atendimento,Aberto,2,1.0,0.8934010152284264,14.180203045685278
7792,Baixa,Cliente G,Internet,Autoatendimento,132,Solicitação de upgrade,Resolvido,1,1.0,0.6598984771573604,7.479695431472081
7793,Média,Cliente E,Data Center,Autoatendimento,97,Mudança de endereço,Aberto,2,1.0,0.48223350253807107,12.946700507614214
7794,Média,Cliente D,Data Center,App,46,Erro de cobrança,Resolvido,2,2.0,0.2233502538071066,11.67005076142132
7795,Alta,Cliente I,Internet,Email,36,Falha total,Em andamento,4,1.5,0.17258883248730963,18.767766497461928
7796,Baixa,Cliente J,Nuvem,App,3,Mudança de endereço,Em andamento,1,2.0,0.005076142131979695,7.0152284263959395
7797,Crítica,Cliente A,TV,Telefone,48,Problema recorrente,Resolvido,8,2.0,0.233502538071066,35.7005076142132
7798,Baixa,Cliente K,Telefone,WhatsApp,4,Instabilidade,Aberto,1,2.5,0.01015228426395939,9.780456852791879
7799,Baixa,Cliente D,Telefone,Telefone,158,Erro de cobrança,Em andamento,1,2.0,0.7918781725888325,9.375634517766498
7800,Baixa,Cliente C,Nuvem,App,129,Problema recorrente,Em andamento,1,2.0,0.6446700507614214,8.934010152284264
7801,Baixa,Cliente F,Data Center,App,21,Problema recorrente,Resolvido,1,2.0,0.09644670050761421,7.289340101522843
7802,Baixa,Cliente E,Telefone,App,163,Lentidão,Aberto,1,2.0,0.817258883248731,11.451776649746193
7803,Crítica,Cliente G,Internet,WhatsApp,41,Mudança de endereço,Em andamento,8,2.5,0.19796954314720813,36.34390862944162
7804,Média,Cliente A,Telefone,Autoatendimento,110,Solicitação de reembolso,Em andamento,2,1.0,0.5482233502538071,11.144670050761421
7805,Baixa,Cliente E,Internet,WhatsApp,66,Reclamação atendimento,Resolvido,1,2.5,0.3248730964467005,8.724619289340101
7806,Baixa,Cliente B,Telefone,Autoatendimento,91,Falha total,Resolvido,1,1.0,0.4517766497461929,6.855329949238579
7807,Alta,Cliente B,Nuvem,Autoatendimento,64,Queda de sinal,Aberto,4,1.0,0.3147208121827411,20.444162436548222
7808,Alta,Cliente K,Internet,Autoatendimento,57,Lentidão,Em andamento,4,1.0,0.27918781725888325,18.33756345177665
7809,Baixa,Cliente K,Internet,Telefone,161,Queda de sinal,Resolvido,1,2.0,0.8071065989847716,9.421319796954315
7810,Baixa,Cliente B,TV,WhatsApp,67,Lentidão,Em andamento,1,2.5,0.3299492385786802,8.73984771573604
7811,Baixa,Cliente I,Internet,Telefone,97,Problema recorrente,Em andamento,1,2.0,0.48223350253807107,8.446700507614214
7812,Baixa,Cliente J,Internet,Telefone,170,Reclamação atendimento,Em andamento,1,2.0,0.8527918781725888,9.558375634517766
7813,Baixa,Cliente C,TV,Autoatendimento,158,Reclamação atendimento,Em andamento,1,1.0,0.7918781725888325,7.875634517766498
7814,Média,Cliente D,Data Center,WhatsApp,117,Mudança de endereço,Aberto,2,2.5,0.583756345177665,15.501269035532996
7815,Baixa,Cliente E,TV,WhatsApp,88,Mudança de endereço,Resolvido,1,2.5,0.4365482233502538,9.059644670050762
7816,Média,Cliente D,Telefone,Autoatendimento,52,Solicitação de reembolso,Resolvido,2,1.0,0.25380710659898476,10.261421319796954
7817,Baixa,Cliente D,Telefone,Email,13,Falha total,Aberto,1,1.5,0.05583756345177665,8.41751269035533
7818,Crítica,Cliente E,Internet,WhatsApp,45,Solicitação de upgrade,Resolvido,8,2.5,0.2182741116751269,36.40482233502538
7819,Crítica,Cliente J,Nuvem,Telefone,139,Solicitação de upgrade,Aberto,8,2.0,0.6954314720812182,39.08629441624365
7820,Média,Cliente I,Telefone,WhatsApp,84,Mudança de endereço,Aberto,2,2.5,0.41624365482233505,14.998730964467004
7821,Média,Cliente L,Data Center,Telefone,91,Solicitação de upgrade,Resolvido,2,2.0,0.4517766497461929,12.355329949238579
7822,Média,Cliente I,Data Center,Autoatendimento,10,Solicitação de upgrade,Resolvido,2,1.0,0.04060913705583756,9.621827411167512
7823,Média,Cliente F,Internet,Email,158,Problema recorrente,Resolvido,2,1.5,0.7918781725888325,12.625634517766498
7824,Alta,Cliente K,Data Center,Telefone,158,Solicitação de reembolso,Resolvido,4,2.0,0.7918781725888325,21.375634517766496
7825,Média,Cliente L,Data Center,Autoatendimento,93,Erro de cobrança,Em andamento,2,1.0,0.4619289340101523,10.885786802030458
7826,Alta,Cliente C,Telefone,WhatsApp,190,Instabilidade,Aberto,4,2.5,0.9543147208121827,24.61294416243655
7827,Crítica,Cliente F,Internet,WhatsApp,126,Problema recorrente,Resolvido,8,2.5,0.6294416243654822,37.638324873096444
7828,Média,Cliente J,TV,Autoatendimento,65,Mudança de endereço,Aberto,2,1.0,0.3197969543147208,12.459390862944163
7829,Média,Cliente D,Internet,Email,132,Reclamação atendimento,Resolvido,2,1.5,0.6598984771573604,12.22969543147208
7830,Baixa,Cliente C,Telefone,Telefone,116,Solicitação de upgrade,Em andamento,1,2.0,0.5786802030456852,8.736040609137056
7831,Baixa,Cliente F,Internet,Autoatendimento,124,Erro de cobrança,Resolvido,1,1.0,0.6192893401015228,7.3578680203045685
7832,Média,Cliente K,Telefone,WhatsApp,133,Mudança de endereço,Resolvido,2,2.5,0.6649746192893401,13.74492385786802
7833,Baixa,Cliente F,Data Center,WhatsApp,184,Instabilidade,Resolvido,1,2.5,0.9238578680203046,10.521573604060913
7834,Alta,Cliente B,Internet,Autoatendimento,143,Erro de cobrança,Resolvido,4,1.0,0.7157360406091371,19.64720812182741
7835,Baixa,Cliente I,TV,App,103,Erro de cobrança,Aberto,1,2.0,0.5126903553299492,10.538071065989847
7836,Média,Cliente H,Internet,App,78,Problema recorrente,Aberto,2,2.0,0.38578680203045684,14.157360406091371
7837,Média,Cliente F,TV,Email,157,Reclamação atendimento,Resolvido,2,1.5,0.7868020304568528,12.610406091370558
7838,Alta,Cliente A,TV,Telefone,64,Lentidão,Em andamento,4,2.0,0.3147208121827411,19.944162436548222
7839,Média,Cliente L,Internet,Email,168,Queda de sinal,Em andamento,2,1.5,0.8426395939086294,12.777918781725887
7840,Alta,Cliente B,Telefone,App,109,Problema recorrente,Aberto,4,2.0,0.5431472081218274,22.629441624365484
7841,Média,Cliente D,Nuvem,App,193,Problema recorrente,Resolvido,2,2.0,0.9695431472081218,13.908629441624365
7842,Média,Cliente G,Internet,App,189,Solicitação de reembolso,Aberto,2,2.0,0.949238578680203,15.847715736040609
7843,Baixa,Cliente I,TV,Telefone,149,Reclamação atendimento,Resolvido,1,2.0,0.7461928934010152,9.238578680203046
7844,Média,Cliente J,TV,Autoatendimento,29,Erro de cobrança,Aberto,2,1.0,0.13705583756345177,11.911167512690355
7845,Alta,Cliente E,Internet,Telefone,125,Instabilidade,Em andamento,4,2.0,0.6243654822335025,20.873096446700508
7846,Média,Cliente J,Nuvem,Telefone,143,Falha total,Aberto,2,2.0,0.7157360406091371,15.147208121827411
7847,Alta,Cliente B,Telefone,Email,78,Queda de sinal,Resolvido,4,1.5,0.38578680203045684,19.40736040609137
7848,Média,Cliente K,Internet,Email,76,Mudança de endereço,Resolvido,2,1.5,0.3756345177664975,11.376903553299492
7849,Baixa,Cliente K,Internet,Email,103,Reclamação atendimento,Aberto,1,1.5,0.5126903553299492,9.788071065989847
7850,Baixa,Cliente K,Telefone,Telefone,187,Lentidão,Aberto,1,2.0,0.9390862944162437,11.81725888324873
7851,Média,Cliente A,TV,Autoatendimento,40,Solicitação de upgrade,Em andamento,2,1.0,0.19289340101522842,10.078680203045685
7852,Alta,Cliente J,Telefone,Autoatendimento,187,Solicitação de upgrade,Resolvido,4,1.0,0.9390862944162437,20.31725888324873
7853,Alta,Cliente A,TV,WhatsApp,144,Queda de sinal,Resolvido,4,2.5,0.7208121827411168,21.91243654822335
7854,Média,Cliente E,TV,Email,74,Problema recorrente,Aberto,2,1.5,0.36548223350253806,13.346446700507615
7855,Média,Cliente G,Internet,App,132,Problema recorrente,Resolvido,2,2.0,0.6598984771573604,12.97969543147208
7856,Média,Cliente I,Telefone,Telefone,6,Queda de sinal,Em andamento,2,2.0,0.02030456852791878,11.060913705583756
7857,Média,Cliente I,Data Center,App,93,Lentidão,Aberto,2,2.0,0.4619289340101523,14.385786802030458
7858,Baixa,Cliente H,Data Center,Autoatendimento,171,Erro de cobrança,Aberto,1,1.0,0.8578680203045685,10.073604060913706
7859,Baixa,Cliente A,Internet,Telefone,144,Solicitação de reembolso,Resolvido,1,2.0,0.7208121827411168,9.16243654822335
7860,Baixa,Cliente E,TV,Autoatendimento,4,Problema recorrente,Resolvido,1,1.0,0.01015228426395939,5.530456852791878
7861,Baixa,Cliente F,Internet,Autoatendimento,164,Instabilidade,Aberto,1,1.0,0.8223350253807107,9.967005076142133
7862,Baixa,Cliente F,Internet,App,136,Lentidão,Resolvido,1,2.0,0.6802030456852792,9.040609137055839
7863,Baixa,Cliente D,TV,Email,95,Solicitação de reembolso,Aberto,1,1.5,0.4720812182741117,9.666243654822335
7864,Média,Cliente A,Internet,Autoatendimento,153,Solicitação de reembolso,Aberto,2,1.0,0.766497461928934,13.799492385786802
7865,Média,Cliente C,Internet,Telefone,160,Mudança de endereço,Resolvido,2,2.0,0.8020304568527918,13.406091370558375
7866,Crítica,Cliente J,TV,Autoatendimento,79,Solicitação de reembolso,Resolvido,8,1.0,0.39086294416243655,34.67258883248731
7867,Baixa,Cliente D,Nuvem,Autoatendimento,81,Instabilidade,Em andamento,1,1.0,0.4010152284263959,6.7030456852791875
7868,Média,Cliente D,Data Center,WhatsApp,116,Queda de sinal,Resolvido,2,2.5,0.5786802030456852,13.486040609137056
7869,Média,Cliente D,Telefone,WhatsApp,5,Falha total,Resolvido,2,2.5,0.015228426395939087,11.795685279187817
7870,Baixa,Cliente E,Telefone,Telefone,132,Erro de cobrança,Aberto,1,2.0,0.6598984771573604,10.97969543147208
7871,Alta,Cliente K,Internet,Autoatendimento,129,Solicitação de reembolso,Aberto,4,1.0,0.6446700507614214,21.434010152284266
7872,Baixa,Cliente I,TV,Telefone,10,Falha total,Aberto,1,2.0,0.04060913705583756,9.121827411167512
7873,Crítica,Cliente D,Data Center,Telefone,69,Falha total,Resolvido,8,2.0,0.3401015228426396,36.02030456852792
7874,Crítica,Cliente I,Nuvem,Email,119,Erro de cobrança,Resolvido,8,1.5,0.5939086294416244,36.03172588832487
7875,Média,Cliente I,TV,App,89,Solicitação de reembolso,Aberto,2,2.0,0.4416243654822335,14.324873096446701
7876,Média,Cliente A,Internet,Autoatendimento,189,Lentidão,Em andamento,2,1.0,0.949238578680203,12.347715736040609
7877,Média,Cliente E,Internet,Telefone,140,Falha total,Em andamento,2,2.0,0.700507614213198,13.101522842639593
7878,Média,Cliente I,Internet,Telefone,165,Solicitação de reembolso,Resolvido,2,2.0,0.8274111675126904,13.48223350253807
7879,Média,Cliente D,Nuvem,Autoatendimento,126,Queda de sinal,Resolvido,2,1.0,0.6294416243654822,11.388324873096447
7880,Baixa,Cliente E,Internet,Autoatendimento,73,Solicitação de upgrade,Aberto,1,1.0,0.3604060913705584,8.581218274111675
7881,Baixa,Cliente D,Telefone,App,131,Erro de cobrança,Em andamento,1,2.0,0.6548223350253807,8.964467005076141
7882,Média,Cliente B,Internet,App,51,Falha total,Aberto,2,2.0,0.24873096446700507,13.746192893401016
7883,Média,Cliente J,TV,Autoatendimento,4,Solicitação de reembolso,Resolvido,2,1.0,0.01015228426395939,9.530456852791879
7884,Alta,Cliente B,TV,Telefone,68,Queda de sinal,Resolvido,4,2.0,0.3350253807106599,20.00507614213198
7885,Baixa,Cliente B,Telefone,Telefone,86,Erro de cobrança,Resolvido,1,2.0,0.4263959390862944,8.279187817258883
7886,Alta,Cliente A,TV,Autoatendimento,116,Solicitação de upgrade,Aberto,4,1.0,0.5786802030456852,21.236040609137056
7887,Baixa,Cliente C,Telefone,WhatsApp,63,Problema recorrente,Em andamento,1,2.5,0.3096446700507614,8.678934010152284
7888,Média,Cliente K,Internet,WhatsApp,15,Solicitação de reembolso,Resolvido,2,2.5,0.06598984771573604,11.947969543147208
7889,Média,Cliente J,Internet,Telefone,123,Instabilidade,Resolvido,2,2.0,0.6142131979695431,12.842639593908629
7890,Média,Cliente A,Data Center,App,24,Mudança de endereço,Resolvido,2,2.0,0.1116751269035533,11.33502538071066
7891,Baixa,Cliente D,Internet,WhatsApp,124,Falha total,Aberto,1,2.5,0.6192893401015228,11.607868020304569
7892,Média,Cliente A,Internet,Telefone,78,Lentidão,Aberto,2,2.0,0.38578680203045684,14.157360406091371
7893,Alta,Cliente D,Internet,Telefone,17,Queda de sinal,Em andamento,4,2.0,0.07614213197969544,19.228426395939085
7894,Média,Cliente C,Internet,Autoatendimento,147,Solicitação de upgrade,Em andamento,2,1.0,0.7360406091370558,11.708121827411167
7895,Média,Cliente I,Telefone,WhatsApp,14,Solicitação de upgrade,Aberto,2,2.5,0.06091370558375635,13.932741116751268
7896,Alta,Cliente A,Telefone,WhatsApp,126,Reclamação atendimento,Em andamento,4,2.5,0.6294416243654822,21.638324873096447
7897,Alta,Cliente H,Data Center,App,57,Mudança de endereço,Resolvido,4,2.0,0.27918781725888325,19.83756345177665
7898,Média,Cliente K,TV,App,174,Queda de sinal,Resolvido,2,2.0,0.8730964467005076,13.619289340101522
7899,Baixa,Cliente I,Internet,Email,41,Mudança de endereço,Aberto,1,1.5,0.19796954314720813,8.843908629441625
7900,Alta,Cliente L,TV,WhatsApp,104,Instabilidade,Resolvido,4,2.5,0.5177664974619289,21.303299492385786
7901,Média,Cliente G,Nuvem,WhatsApp,160,Falha total,Resolvido,2,2.5,0.8020304568527918,14.156091370558375
7902,Baixa,Cliente A,Nuvem,Email,105,Reclamação atendimento,Em andamento,1,1.5,0.5228426395939086,7.818527918781726
7903,Baixa,Cliente D,Internet,Autoatendimento,33,Reclamação atendimento,Resolvido,1,1.0,0.15736040609137056,5.972081218274112
7904,Alta,Cliente J,Internet,Telefone,130,Solicitação de reembolso,Aberto,4,2.0,0.649746192893401,22.949238578680202
7905,Baixa,Cliente A,Nuvem,Autoatendimento,36,Instabilidade,Resolvido,1,1.0,0.17258883248730963,6.017766497461929
7906,Crítica,Cliente D,TV,Telefone,37,Problema recorrente,Resolvido,8,2.0,0.17766497461928935,35.53299492385787
7907,Baixa,Cliente C,Telefone,Email,93,Solicitação de upgrade,Em andamento,1,1.5,0.4619289340101523,7.635786802030457
7908,Alta,Cliente B,Internet,Autoatendimento,67,Solicitação de upgrade,Resolvido,4,1.0,0.3299492385786802,18.48984771573604
7909,Média,Cliente A,TV,Email,30,Queda de sinal,Resolvido,2,1.5,0.14213197969543148,10.676395939086294
7910,Média,Cliente F,Internet,Telefone,172,Problema recorrente,Aberto,2,2.0,0.8629441624365483,15.588832487309645
7911,Alta,Cliente L,Internet,App,158,Queda de sinal,Aberto,4,2.0,0.7918781725888325,23.375634517766496
7912,Média,Cliente G,Internet,WhatsApp,44,Instabilidade,Em andamento,2,2.5,0.2131979695431472,12.389593908629442
7913,Média,Cliente F,Internet,App,20,Mudança de endereço,Em andamento,2,2.0,0.09137055837563451,11.274111675126903
7914,Baixa,Cliente I,Telefone,Autoatendimento,122,Erro de cobrança,Aberto,1,1.0,0.6091370558375635,9.32741116751269
7915,Baixa,Cliente L,Internet,App,193,Queda de sinal,Aberto,1,2.0,0.9695431472081218,11.908629441624365
7916,Baixa,Cliente I,Internet,Telefone,99,Reclamação atendimento,Resolvido,1,2.0,0.49238578680203043,8.47715736040609
7917,Alta,Cliente B,Internet,WhatsApp,32,Lentidão,Resolvido,4,2.5,0.15228426395939088,20.206852791878173
7918,Baixa,Cliente B,Internet,Autoatendimento,102,Solicitação de reembolso,Aberto,1,1.0,0.5076142131979695,9.022842639593907
7919,Baixa,Cliente I,Internet,Email,20,Solicitação de upgrade,Resolvido,1,1.5,0.09137055837563451,6.524111675126903
7920,Média,Cliente A,Internet,App,30,Falha total,Resolvido,2,2.0,0.14213197969543148,11.426395939086294
7921,Média,Cliente E,Internet,Email,74,Erro de cobrança,Em andamento,2,1.5,0.36548223350253806,11.346446700507615
7922,Alta,Cliente A,Telefone,WhatsApp,136,Solicitação de upgrade,Resolvido,4,2.5,0.6802030456852792,21.79060913705584
7923,Baixa,Cliente G,Internet,Telefone,187,Falha total,Resolvido,1,2.0,0.9390862944162437,9.81725888324873
7924,Baixa,Cliente I,Internet,Telefone,77,Problema recorrente,Resolvido,1,2.0,0.38071065989847713,8.142131979695431
7925,Crítica,Cliente F,Nuvem,Telefone,189,Mudança de endereço,Aberto,8,2.0,0.949238578680203,39.84771573604061
7926,Baixa,Cliente B,Telefone,Telefone,180,Reclamação atendimento,Aberto,1,2.0,0.9035532994923858,11.710659898477157
7927,Alta,Cliente F,Nuvem,Email,83,Falha total,Aberto,4,1.5,0.41116751269035534,21.483502538071065
7928,Alta,Cliente I,Telefone,App,51,Mudança de endereço,Aberto,4,2.0,0.24873096446700507,21.746192893401016
7929,Alta,Cliente C,Nuvem,App,150,Solicitação de upgrade,Em andamento,4,2.0,0.751269035532995,21.253807106598984
7930,Baixa,Cliente I,Internet,Telefone,138,Reclamação atendimento,Em andamento,1,2.0,0.6903553299492385,9.071065989847716
7931,Alta,Cliente H,Telefone,WhatsApp,163,Solicitação de upgrade,Aberto,4,2.5,0.817258883248731,24.201776649746193
7932,Alta,Cliente L,Telefone,WhatsApp,35,Lentidão,Resolvido,4,2.5,0.16751269035532995,20.25253807106599
7933,Média,Cliente G,Nuvem,WhatsApp,48,Erro de cobrança,Resolvido,2,2.5,0.233502538071066,12.450507614213198
7934,Média,Cliente H,Internet,Autoatendimento,25,Solicitação de upgrade,Em andamento,2,1.0,0.116751269035533,9.850253807106599
7935,Baixa,Cliente J,Nuvem,App,81,Falha total,Resolvido,1,2.0,0.4010152284263959,8.203045685279188
7936,Baixa,Cliente F,Telefone,Telefone,29,Falha total,Resolvido,1,2.0,0.13705583756345177,7.411167512690355
7937,Média,Cliente C,TV,Telefone,175,Instabilidade,Aberto,2,2.0,0.8781725888324873,15.634517766497462
7938,Média,Cliente G,Nuvem,App,52,Erro de cobrança,Resolvido,2,2.0,0.25380710659898476,11.761421319796954
7939,Média,Cliente D,Data Center,App,112,Problema recorrente,Resolvido,2,2.0,0.5583756345177665,12.675126903553299
7940,Média,Cliente K,TV,Email,7,Problema recorrente,Aberto,2,1.5,0.025380710659898477,12.326142131979696
7941,Média,Cliente J,Internet,Autoatendimento,192,Solicitação de upgrade,Aberto,2,1.0,0.9644670050761421,14.393401015228427
7942,Média,Cliente E,Internet,Telefone,119,Problema recorrente,Aberto,2,2.0,0.5939086294416244,14.781725888324873
7943,Crítica,Cliente H,Internet,Autoatendimento,54,Problema recorrente,Aberto,8,1.0,0.2639593908629442,36.29187817258883
7944,Baixa,Cliente G,Internet,App,193,Mudança de endereço,Resolvido,1,2.0,0.9695431472081218,9.908629441624365
7945,Média,Cliente G,Internet,Telefone,181,Solicitação de reembolso,Resolvido,2,2.0,0.9086294416243654,13.725888324873097
7946,Baixa,Cliente H,Telefone,App,61,Mudança de endereço,Aberto,1,2.0,0.29949238578680204,9.898477157360407
7947,Média,Cliente J,Nuvem,App,170,Erro de cobrança,Resolvido,2,2.0,0.8527918781725888,13.558375634517766
7948,Alta,Cliente C,Internet,Email,12,Falha total,Aberto,4,1.5,0.050761421319796954,20.40228426395939
7949,Crítica,Cliente C,Telefone,Autoatendimento,5,Lentidão,Em andamento,8,1.0,0.015228426395939087,33.545685279187815
7950,Baixa,Cliente B,Internet,Autoatendimento,15,Solicitação de reembolso,Aberto,1,1.0,0.06598984771573604,7.697969543147208
7951,Crítica,Cliente A,Nuvem,Email,142,Lentidão,Aberto,8,1.5,0.7106598984771574,38.381979695431475
7952,Baixa,Cliente J,Internet,App,144,Falha total,Aberto,1,2.0,0.7208121827411168,11.16243654822335
7953,Média,Cliente F,Telefone,App,114,Falha total,Resolvido,2,2.0,0.5685279187817259,12.705583756345177
7954,Baixa,Cliente F,Data Center,Autoatendimento,9,Instabilidade,Aberto,1,1.0,0.03553299492385787,7.606598984771574
7955,Crítica,Cliente J,Internet,Email,89,Problema recorrente,Resolvido,8,1.5,0.4416243654822335,35.5748730964467
